Gene stable ID	Gene name	AFFY Zebrafish probe
ENSDARG00000076839	ftr86	Dr.14272.1.A1_at
ENSDARG00000076839	ftr86	Dr.14272.1.A1_at
ENSDARG00000051861	pkp3a	Dr.24907.1.A1_at
ENSDARG00000076839	ftr86	Dr.14272.1.A1_at
ENSDARG00000037574	rps6kal	Dr.811.1.S1_at
ENSDARG00000045680	tnpo3	Dr.2195.1.S1_at
ENSDARG00000021633	sh3bgr	Dr.13487.2.A1_at
ENSDARG00000021633	sh3bgr	Dr.13487.2.A1_x_at
ENSDARG00000020450	cacng8a	Dr.14582.1.A1_at
ENSDARG00000077095		Dr.11269.1.S1_at
ENSDARG00000077095		Dr.11269.1.S1_at
ENSDARG00000068710	nid1a	Dr.12183.1.A1_at
ENSDARG00000007960	hnrnpaba	Dr.18836.1.A1_at
ENSDARG00000068710	nid1a	Dr.12183.1.A1_at
ENSDARG00000075707	nid2a	Dr.17882.1.A1_at
ENSDARG00000037574	rps6kal	Dr.811.1.S1_at
ENSDARG00000009313		Dr.1302.1.A1_at
ENSDARG00000045680	tnpo3	Dr.2195.1.S1_at
ENSDARG00000033967	trmt2b	Dr.4517.1.A1_at
ENSDARG00000009313		Dr.1302.1.A1_at
ENSDARG00000033967	trmt2b	Dr.4517.1.A1_at
ENSDARG00000045681	irf5	Dr.7758.1.A1_at
ENSDARG00000086017	zgc:153681	Dr.6607.1.A1_at
ENSDARG00000023190	kpna4	Dr.6957.1.S1_at
ENSDARG00000042094	eef2a.1	Dr.1053.1.A1_at
ENSDARG00000075707	nid2a	Dr.17882.1.A1_at
ENSDARG00000101319	si:ch73-299h12.6	Dr.12907.2.S1_a_at
ENSDARG00000101319	si:ch73-299h12.6	Dr.12907.1.S1_at
ENSDARG00000006615	hnf1ba	Dr.14662.1.S1_at
ENSDARG00000052893	rx3	Dr.540.1.S1_at
ENSDARG00000101319	si:ch73-299h12.6	Dr.12907.2.S1_a_at
ENSDARG00000101319	si:ch73-299h12.6	Dr.12907.1.S1_at
ENSDARG00000039827	bbs5	Dr.20665.1.S1_at
ENSDARG00000054789	lysmd1	Dr.14388.1.S1_at
ENSDARG00000070074	lrp8	Dr.12864.1.A1_at
ENSDARG00000030479	hmgb1b	Dr.24802.2.A1_at
ENSDARG00000052846	fsta	Dr.198.1.S2_at
ENSDARG00000045681	irf5	Dr.7758.1.A1_at
ENSDARG00000042094	eef2a.1	Dr.1053.1.A1_at
ENSDARG00000042094	eef2a.1	Dr.1053.1.A1_at
ENSDARG00000036855	plagx	Dr.2929.1.A1_at
ENSDARG00000036855	plagx	Dr.18144.1.A1_a_at
ENSDARG00000036855	plagx	Dr.2929.2.S1_at
ENSDARG00000016304	tfdp1b	Dr.10616.1.A1_at
ENSDARG00000070626	cacng8b	Dr.16741.1.A1_at
ENSDARG00000052846	fsta	Dr.198.1.S2_at
ENSDARG00000016304	tfdp1b	Dr.10616.1.A1_at
ENSDARG00000045681	irf5	Dr.7758.1.A1_at
ENSDARG00000030479	hmgb1b	Dr.24802.2.A1_at
ENSDARG00000103682	AL954715.1	Dr.21783.1.S1_at
ENSDARG00000016481	ptpn2a	Dr.10622.1.A1_at
ENSDARG00000099014	fxyd1	Dr.12551.1.S1_at
ENSDARG00000030479	hmgb1b	Dr.24802.2.A1_at
ENSDARG00000103682	AL954715.1	Dr.21783.1.S1_at
ENSDARG00000058178	zdhhc20b	Dr.16875.1.A1_at
ENSDARG00000006603	csrp1a	Dr.15857.1.A1_at
ENSDARG00000006603	csrp1a	Dr.15857.2.S1_at
ENSDARG00000103682	AL954715.1	Dr.21783.1.S1_at
ENSDARG00000006615	hnf1ba	Dr.14662.1.S1_at
ENSDARG00000006603	csrp1a	Dr.15857.2.S1_at
ENSDARG00000103682	AL954715.1	Dr.21783.1.S1_at
ENSDARG00000006603	csrp1a	Dr.15857.1.A1_at
ENSDARG00000006603	csrp1a	Dr.15857.2.S1_at
ENSDARG00000031761	dab2	Dr.9443.1.A1_at
ENSDARG00000004256	wnt11	Dr.605.1.S1_at
ENSDARG00000016481	ptpn2a	Dr.10622.1.A1_at
ENSDARG00000054031	mxd4	Dr.16377.1.A1_at
ENSDARG00000031761	dab2	Dr.9443.1.A1_at
ENSDARG00000004539	ptgs2a	Dr.1082.1.S1_at
ENSDARG00000015707	dvl3a	Dr.10697.1.S1_at
ENSDARG00000060316	cish	Dr.9911.1.A1_at
ENSDARG00000097526	CU466287.2	Dr.15646.1.A1_at
ENSDARG00000016481	ptpn2a	Dr.10622.1.A1_at
ENSDARG00000060316	cish	Dr.9911.1.A1_at
ENSDARG00000031761	dab2	Dr.9443.1.A1_at
ENSDARG00000097526	CU466287.2	Dr.15646.1.A1_at
ENSDARG00000060316	cish	Dr.9911.1.A1_at
ENSDARG00000069619	atf7ip	Dr.433.1.A1_at
ENSDARG00000069619	atf7ip	Dr.433.2.S1_a_at
ENSDARG00000060316	cish	Dr.9911.1.A1_at
ENSDARG00000015707	dvl3a	Dr.10697.1.S1_at
ENSDARG00000000767	spi1b	Dr.7612.1.A1_at
ENSDARG00000054201	rnf40	Dr.9754.1.A1_at
ENSDARG00000076223	SERP1	Dr.4651.1.S1_at
ENSDARG00000010792	cdc25b	Dr.25673.1.S1_at
ENSDARG00000010792	cdc25b	Dr.8228.1.S1_at
ENSDARG00000019930	tal1	Dr.1458.1.S1_at
ENSDARG00000009745	fbxw2	Dr.25115.1.A1_at
ENSDARG00000009745	fbxw2	Dr.7935.1.S1_at
ENSDARG00000009745	fbxw2	Dr.7935.2.S1_a_at
ENSDARG00000069619	atf7ip	Dr.433.1.A1_at
ENSDARG00000069619	atf7ip	Dr.433.2.S1_a_at
ENSDARG00000009745	fbxw2	Dr.7935.2.S1_a_at
ENSDARG00000069619	atf7ip	Dr.433.1.A1_at
ENSDARG00000069619	atf7ip	Dr.433.2.S1_a_at
ENSDARG00000010792	cdc25b	Dr.25673.1.S1_at
ENSDARG00000010792	cdc25b	Dr.8228.1.S1_at
ENSDARG00000076900	prozb	Dr.15330.1.S1_at
ENSDARG00000007624	gins1	Dr.8483.2.S1_at
ENSDARG00000007624	gins1	Dr.8483.1.S1_at
ENSDARG00000099547	nbeal1	Dr.13017.1.A1_at
ENSDARG00000069619	atf7ip	Dr.433.2.S1_a_at
ENSDARG00000069619	atf7ip	Dr.433.2.S1_a_at
ENSDARG00000069619	atf7ip	Dr.433.2.S1_a_at
ENSDARG00000078315	zgc:110063	Dr.15241.1.A1_at
ENSDARG00000069619	atf7ip	Dr.433.1.A1_at
ENSDARG00000069619	atf7ip	Dr.433.2.S1_a_at
ENSDARG00000099609	tpbga	Dr.25206.1.S1_at
ENSDARG00000054201	rnf40	Dr.9754.1.A1_at
ENSDARG00000046148	tnfaip8l2b	Dr.26456.1.S1_at
ENSDARG00000096655	BX901920.1	Dr.1368.4.A1_at
ENSDARG00000070787	jupa	Dr.25119.1.S1_s_at
ENSDARG00000046148	tnfaip8l2b	Dr.26456.1.S1_at
ENSDARG00000054201	rnf40	Dr.9754.1.A1_at
ENSDARG00000070787	jupa	Dr.25119.1.S1_s_at
ENSDARG00000041592	dcun1d2b	Dr.10011.1.A1_at
ENSDARG00000054201	rnf40	Dr.9754.1.A1_at
ENSDARG00000041592	dcun1d2b	Dr.10011.1.A1_at
ENSDARG00000041592	dcun1d2b	Dr.10011.1.A1_at
ENSDARG00000051957	selm	Dr.5565.1.S1_at
ENSDARG00000070787	jupa	Dr.25119.1.S1_s_at
ENSDARG00000036456	anxa4	Dr.4932.1.S1_at
ENSDARG00000056414	usp1	Dr.20720.1.S1_at
ENSDARG00000012021	kdsr	Dr.12808.1.S1_at
ENSDARG00000012021	kdsr	Dr.12808.1.S2_at
ENSDARG00000043497	scrn2	Dr.12696.1.A1_at
ENSDARG00000043497	scrn2	Dr.12696.1.A1_at
ENSDARG00000103470	polm	Dr.24313.1.S1_at
ENSDARG00000043497	scrn2	Dr.12696.1.A1_at
ENSDARG00000101209	lamb1a	Dr.4129.1.S1_at
ENSDARG00000063145	tfam	Dr.20000.1.S1_at
ENSDARG00000037476	sorbs3	Dr.18350.1.A1_at
ENSDARG00000103690	vipas39	Dr.4192.1.A1_at
ENSDARG00000103470	polm	Dr.24313.1.S1_at
ENSDARG00000101209	lamb1a	Dr.4129.1.S1_at
ENSDARG00000067997	myhz1.3	Dr.23067.1.S1_at
ENSDARG00000052402	dnmt3ba	Dr.2883.1.A1_at
ENSDARG00000052402	dnmt3ba	Dr.26425.1.S1_at
ENSDARG00000062463	zc3h12b	Dr.4541.1.A1_at
ENSDARG00000052402	dnmt3ba	Dr.2883.1.A1_at
ENSDARG00000052402	dnmt3ba	Dr.26425.1.S1_at
ENSDARG00000078658	supt20	Dr.19925.1.A1_at
ENSDARG00000078658	supt20	Dr.19925.1.A1_at
ENSDARG00000067984	gas1b	Dr.13282.1.S1_at
ENSDARG00000078658	supt20	Dr.19925.1.A1_at
ENSDARG00000052402	dnmt3ba	Dr.2883.1.A1_at
ENSDARG00000052402	dnmt3ba	Dr.26425.1.S1_at
ENSDARG00000003531	tcea1	Dr.11529.1.S1_at
ENSDARG00000052402	dnmt3ba	Dr.2883.1.A1_at
ENSDARG00000052402	dnmt3ba	Dr.26425.1.S1_at
ENSDARG00000103554	notch1a	Dr.11847.1.S1_x_at
ENSDARG00000103554	notch1a	Dr.11847.1.S1_s_at
ENSDARG00000057929	naf1	Dr.21461.1.A1_at
ENSDARG00000057929	naf1	Dr.21461.1.A1_at
ENSDARG00000017772	mdh1aa	Dr.4960.1.S1_a_at
ENSDARG00000017772	mdh1aa	Dr.4960.1.S1_at
ENSDARG00000031100	ivns1abpa	Dr.9512.1.A1_at
ENSDARG00000055229	ncs1a	Dr.17404.1.A1_at
ENSDARG00000059816	zgc:136864	Dr.21814.1.S1_s_at
ENSDARG00000059816	zgc:136864	Dr.21814.1.S1_at
ENSDARG00000103690	vipas39	Dr.4192.1.A1_at
ENSDARG00000059816	zgc:136864	Dr.21814.1.S1_s_at
ENSDARG00000059816	zgc:136864	Dr.21814.1.S1_at
ENSDARG00000055229	ncs1a	Dr.17404.1.A1_at
ENSDARG00000061099	nfasca	Dr.12869.1.A1_at
ENSDARG00000039363	dnajb12a	Dr.11550.1.A1_at
ENSDARG00000031100	ivns1abpa	Dr.9512.1.A1_at
ENSDARG00000103554	notch1a	Dr.11847.1.S1_x_at
ENSDARG00000103554	notch1a	Dr.11847.1.S1_s_at
ENSDARG00000043179	bag4	Dr.6278.1.A1_at
ENSDARG00000061235	alg5	Dr.3005.1.A1_at
ENSDARG00000055229	ncs1a	Dr.17404.1.A1_at
ENSDARG00000039363	dnajb12a	Dr.11550.1.A1_at
ENSDARG00000032155	ppm1aa	Dr.20956.1.S1_at
ENSDARG00000055229	ncs1a	Dr.17404.1.A1_at
ENSDARG00000053656	lypla2	Dr.2631.1.A1_at
ENSDARG00000032155	ppm1aa	Dr.20956.1.S1_at
ENSDARG00000103554	notch1a	Dr.11847.1.S1_x_at
ENSDARG00000103554	notch1a	Dr.11847.1.S1_s_at
ENSDARG00000032155	ppm1aa	Dr.20956.1.S1_at
ENSDARG00000032155	ppm1aa	Dr.26486.1.S1_at
ENSDARG00000032155	ppm1aa	Dr.11472.1.A1_at
ENSDARG00000032155	ppm1aa	Dr.20956.1.S1_at
ENSDARG00000027590	sept2	Dr.4524.1.A1_at
ENSDARG00000061235	alg5	Dr.3005.1.A1_at
ENSDARG00000017772	mdh1aa	Dr.4960.1.S1_a_at
ENSDARG00000017772	mdh1aa	Dr.4960.1.S1_at
ENSDARG00000103554	notch1a	Dr.11847.1.S1_x_at
ENSDARG00000103554	notch1a	Dr.11847.1.S1_s_at
ENSDARG00000053656	lypla2	Dr.2631.1.A1_at
ENSDARG00000061235	alg5	Dr.3005.1.A1_at
ENSDARG00000090062	rac3a	Dr.6811.1.A1_at
ENSDARG00000025187	six6a	Dr.26486.1.S1_at
ENSDARG00000061235	alg5	Dr.3005.1.A1_at
ENSDARG00000101853	znf977	Dr.18257.2.S1_at
ENSDARG00000059961	chpf2	Dr.7066.1.A1_at
ENSDARG00000025187	six6a	Dr.26486.1.S1_at
ENSDARG00000027590	sept2	Dr.4524.1.A1_at
ENSDARG00000071586	tgfbi	Dr.742.1.S1_at
ENSDARG00000041072	mier1a	Dr.6498.1.S1_at
ENSDARG00000052894	znf532	Dr.11710.1.A1_at
ENSDARG00000052894	znf532	Dr.11710.1.A1_at
ENSDARG00000093406	zgc:111986	Dr.26515.1.S1_at
ENSDARG00000093406	zgc:111986	Dr.26355.1.A1_at
ENSDARG00000093406	zgc:111986	Dr.4213.1.S1_at
ENSDARG00000069850	mrpl30	Dr.16980.1.S1_at
ENSDARG00000028335	hmga1a	Dr.20010.1.S1_at
ENSDARG00000028335	hmga1a	Dr.20010.1.S2_at
ENSDARG00000093406	zgc:111986	Dr.4213.1.S1_at
ENSDARG00000089981	rnf146	Dr.16536.1.A1_s_at
ENSDARG00000098591	tubb2b	Dr.5605.3.S1_at
ENSDARG00000098591	tubb2b	Dr.5605.3.S1_x_at
ENSDARG00000035633	tctn2	Dr.4825.1.A1_at
ENSDARG00000035633	tctn2	Dr.4825.1.A1_at
ENSDARG00000019185	slain1a	Dr.6052.1.A1_at
ENSDARG00000042989	si:dkeyp-84f3.5	Dr.6992.1.A1_at
ENSDARG00000042989	si:dkeyp-84f3.5	Dr.6992.1.A1_at
ENSDARG00000089981	rnf146	Dr.16536.1.A1_s_at
ENSDARG00000019185	slain1a	Dr.6052.1.A1_at
ENSDARG00000089981	rnf146	Dr.16536.1.A1_s_at
ENSDARG00000092305	poldip2	Dr.1683.1.S1_at
ENSDARG00000089981	rnf146	Dr.16536.1.A1_s_at
ENSDARG00000037259	ndufb6	Dr.14154.1.S1_at
ENSDARG00000055912	nipa2	Dr.13969.1.A1_at
ENSDARG00000045857	cebpz	Dr.18034.1.A1_at
ENSDARG00000037259	ndufb6	Dr.14154.1.S1_at
ENSDARG00000055912	nipa2	Dr.13969.1.A1_at
ENSDARG00000094486	si:ch1073-412h12.3	Dr.18034.1.A1_at
ENSDARG00000069853	txndc9	Dr.4765.1.S1_at
ENSDARG00000041072	mier1a	Dr.6498.1.S1_at
ENSDARG00000041072	mier1a	Dr.6498.1.S1_at
ENSDARG00000003021	hdac8	Dr.3849.1.A1_at
ENSDARG00000055912	nipa2	Dr.13969.1.A1_at
ENSDARG00000041072	mier1a	Dr.6498.1.S1_at
ENSDARG00000058425	rab35b	Dr.14855.1.S1_a_at
ENSDARG00000055912	nipa2	Dr.13969.1.A1_at
ENSDARG00000092305	poldip2	Dr.1683.1.S1_at
ENSDARG00000025043	trip13	Dr.5406.1.A1_at
ENSDARG00000038414	b3galt6	Dr.16812.1.A1_at
ENSDARG00000094992	otx1b	Dr.284.2.A1_a_at
ENSDARG00000094992	otx1b	Dr.284.1.S1_a_at
ENSDARG00000018149	slc38a4	Dr.7516.1.A1_at
ENSDARG00000004861	esrrga	DrAffx.2.22.S1_at
ENSDARG00000038847	gins3	Dr.13962.1.S1_at
ENSDARG00000004861	esrrga	DrAffx.2.22.S1_at
ENSDARG00000038847	gins3	Dr.13962.1.S1_at
ENSDARG00000059442	smtnb	Dr.18344.1.A1_at
ENSDARG00000043177	lsm1	Dr.14834.1.A1_at
ENSDARG00000018149	slc38a4	Dr.7516.1.A1_at
ENSDARG00000105276	grb2a	Dr.20787.1.A1_at
ENSDARG00000105276	grb2a	Dr.20787.2.A1_a_at
ENSDARG00000054438	fzd2	Dr.12607.1.S1_at
ENSDARG00000105276	grb2a	Dr.20787.1.A1_at
ENSDARG00000105276	grb2a	Dr.20787.2.A1_a_at
ENSDARG00000059442	smtnb	Dr.18344.1.A1_at
ENSDARG00000018149	slc38a4	Dr.7516.1.A1_at
ENSDARG00000018149	slc38a4	Dr.7516.1.A1_at
ENSDARG00000020475	znrf1	Dr.18421.1.A1_at
ENSDARG00000041117	wnt2	Dr.378.1.S1_at
ENSDARG00000057719	atl2	Dr.4432.1.A1_at
ENSDARG00000040334	mat2aa	Dr.2850.1.S1_at
ENSDARG00000095086	cfdp1	Dr.6391.2.S1_at
ENSDARG00000040334	mat2aa	Dr.2850.1.S1_at
ENSDARG00000076796	dlg3	Dr.14040.1.A1_at
ENSDARG00000057719	atl2	Dr.4432.1.A1_at
ENSDARG00000011723	zgc:56556	Dr.26449.1.S1_at
ENSDARG00000100825	calm3a	Dr.7638.1.S2_at
ENSDARG00000100825	calm3a	Dr.7638.1.S1_at
ENSDARG00000005425	wdfy1	Dr.3787.1.A1_a_at
ENSDARG00000076126	CU695215.1	Dr.10694.1.S1_at
ENSDARG00000002271	zfand5b	Dr.6001.1.S1_at
ENSDARG00000040334	mat2aa	Dr.2850.1.S1_at
ENSDARG00000013615	pbx3b	Dr.8173.1.S1_at
ENSDARG00000042990	cyp2p10	Dr.25426.1.S1_at
ENSDARG00000013615	pbx3b	Dr.8173.1.S1_at
ENSDARG00000040334	mat2aa	Dr.2850.1.S1_at
ENSDARG00000017143	brd9	Dr.24316.1.S1_at
ENSDARG00000007523	kmt2e	Dr.3944.2.S1_at
ENSDARG00000020761	arrdc2	Dr.2047.1.A1_at
ENSDARG00000007523	kmt2e	Dr.3944.2.S1_at
ENSDARG00000007523	kmt2e	Dr.3944.1.A1_at
ENSDARG00000042990	cyp2p10	Dr.25426.1.S1_at
ENSDARG00000076796	dlg3	Dr.14040.1.A1_at
ENSDARG00000059400	tmem167b	Dr.6946.2.S1_at
ENSDARG00000059400	tmem167b	Dr.6946.1.A1_at
ENSDARG00000076796	dlg3	Dr.14040.1.A1_at
ENSDARG00000007523	kmt2e	Dr.3944.2.S1_at
ENSDARG00000007523	kmt2e	Dr.3944.1.A1_at
ENSDARG00000020761	arrdc2	Dr.2047.1.A1_at
ENSDARG00000071026	mllt11	Dr.25614.1.A1_at
ENSDARG00000041570	mrpl39	Dr.23754.1.S1_at
ENSDARG00000017127	pdzk1ip1	Dr.10585.1.A1_at
ENSDARG00000017127	pdzk1ip1	Dr.10585.1.A2_at
ENSDARG00000055398	foxc1b	Dr.19254.1.A1_at
ENSDARG00000056672	abcb8	Dr.18475.1.A1_at
ENSDARG00000104979	CR388055.1	Dr.22004.1.A1_at
ENSDARG00000056672	abcb8	Dr.18475.1.A1_at
ENSDARG00000039338	gadd45gip1	Dr.14216.1.A1_at
ENSDARG00000104979	CR388055.1	Dr.22004.1.A1_at
ENSDARG00000076126	CU695215.1	Dr.10694.1.S1_at
ENSDARG00000076126	CU695215.1	Dr.10694.1.S1_at
ENSDARG00000079202	parp2	Dr.12458.1.A1_at
ENSDARG00000094010	swt1	Dr.4990.1.A1_at
ENSDARG00000079202	parp2	Dr.12458.1.A1_at
ENSDARG00000092610	lamp1	Dr.863.1.A1_at
ENSDARG00000094010	swt1	Dr.4990.1.A1_at
ENSDARG00000062795	abcb7	Dr.5169.1.A1_at
ENSDARG00000033466	tagln2	Dr.2363.1.S1_at
ENSDARG00000103787	chd1	Dr.10061.1.A1_at
ENSDARG00000103787	chd1	Dr.13052.2.S1_at
ENSDARG00000103787	chd1	Dr.13052.1.A1_at
ENSDARG00000013615	pbx3b	Dr.8173.1.S1_at
ENSDARG00000029353	serpine2	Dr.10097.1.S1_at
ENSDARG00000103787	chd1	Dr.10061.1.A1_at
ENSDARG00000103787	chd1	Dr.13052.2.S1_at
ENSDARG00000103787	chd1	Dr.13052.1.A1_at
ENSDARG00000103787	chd1	Dr.10061.1.A1_at
ENSDARG00000103787	chd1	Dr.13052.2.S1_at
ENSDARG00000103787	chd1	Dr.13052.1.A1_at
ENSDARG00000029353	serpine2	Dr.10097.1.S1_at
ENSDARG00000041570	mrpl39	Dr.23754.1.S1_at
ENSDARG00000013615	pbx3b	Dr.8173.1.S1_at
ENSDARG00000076321	col28a2a	Dr.24923.2.A1_at
ENSDARG00000076321	col28a2a	Dr.24923.2.A1_at
ENSDARG00000061802	cnot2	Dr.1729.1.A1_at
ENSDARG00000023058	foxo3a	Dr.14771.1.S1_at
ENSDARG00000023058	foxo3a	Dr.14771.2.S1_x_at
ENSDARG00000061004	cox11	Dr.14827.1.A1_at
ENSDARG00000061159	bicra	Dr.2184.1.A1_at
ENSDARG00000061159	bicra	Dr.2184.1.A1_at
ENSDARG00000061004	cox11	Dr.14827.1.A1_at
ENSDARG00000045155	phf5a	Dr.17446.1.S1_at
ENSDARG00000058560	adrm1	Dr.324.2.A1_a_at
ENSDARG00000102245	tk1	Dr.20777.1.S1_at
ENSDARG00000089767	rnf130	Dr.5975.1.A1_at
ENSDARG00000077641	thbs3a	Dr.1089.1.S1_at
ENSDARG00000045155	phf5a	Dr.17446.1.S1_at
ENSDARG00000077607	dus2	Dr.19959.1.S1_at
ENSDARG00000077607	dus2	Dr.26415.1.A1_x_at
ENSDARG00000002184	igbp1	Dr.17830.1.S1_at
ENSDARG00000045155	phf5a	Dr.17446.1.S1_at
ENSDARG00000102245	tk1	Dr.20777.1.S1_at
ENSDARG00000002184	igbp1	Dr.17830.1.S1_at
ENSDARG00000058560	adrm1	Dr.324.2.A1_a_at
ENSDARG00000079827	srbd1	Dr.12541.1.A1_at
ENSDARG00000102245	tk1	Dr.20777.1.S1_at
ENSDARG00000104359	anxa1c	Dr.4833.1.S1_at
ENSDARG00000079827	srbd1	Dr.12541.1.A1_at
ENSDARG00000068103	cfap45	Dr.13882.1.S1_at
ENSDARG00000043665	glrx5	Dr.311.1.S1_at
ENSDARG00000058560	adrm1	Dr.324.2.A1_a_at
ENSDARG00000102245	tk1	Dr.20777.1.S1_at
ENSDARG00000038386	ascl1a	Dr.314.1.S1_at
ENSDARG00000020454	psmd8	Dr.1191.2.S1_at
ENSDARG00000104359	anxa1c	Dr.4833.1.S1_at
ENSDARG00000012144	emc7	Dr.4679.1.A1_at
ENSDARG00000104359	anxa1c	Dr.4833.1.S1_at
ENSDARG00000058560	adrm1	Dr.324.2.A1_a_at
ENSDARG00000059908	si:ch211-217k17.7	Dr.15996.1.S1_at
ENSDARG00000020454	psmd8	Dr.1191.2.S1_at
ENSDARG00000094281	si:ch73-196i15.3	Dr.18367.1.A1_at
ENSDARG00000074507	rmdn1	Dr.12839.1.S1_at
ENSDARG00000020454	psmd8	Dr.1191.2.S1_at
ENSDARG00000069673	chid1	Dr.20227.1.A1_at
ENSDARG00000069673	chid1	Dr.20227.1.A1_a_at
ENSDARG00000058962	txnl4b	Dr.14498.1.S1_a_at
ENSDARG00000103889	mettl17	Dr.21845.1.A1_at
ENSDARG00000068103	cfap45	Dr.13882.1.S1_at
ENSDARG00000077607	dus2	Dr.19959.1.S1_at
ENSDARG00000077607	dus2	Dr.26415.1.A1_x_at
ENSDARG00000075252	phrf1	Dr.16698.1.A1_at
ENSDARG00000075252	phrf1	Dr.17406.1.A1_at
ENSDARG00000058962	txnl4b	Dr.14498.1.S1_a_at
ENSDARG00000075252	phrf1	Dr.17406.1.A1_at
ENSDARG00000105172	rnf168	Dr.7739.1.S1_at
ENSDARG00000068103	cfap45	Dr.13882.1.S1_at
ENSDARG00000068103	cfap45	Dr.3917.1.A1_at
ENSDARG00000069846	zgc:162944	Dr.13632.1.S1_at
ENSDARG00000100519	spop	Dr.12893.1.S1_at
ENSDARG00000069846	zgc:162944	Dr.13632.1.S1_at
ENSDARG00000039142	arpc5a	Dr.5621.1.A1_at
ENSDARG00000039142	arpc5a	Dr.15424.1.S2_at
ENSDARG00000100519	spop	Dr.12893.1.S1_at
ENSDARG00000029671	xpr1b	Dr.23948.1.S1_at
ENSDARG00000074507	rmdn1	Dr.12839.1.S1_at
ENSDARG00000039142	arpc5a	Dr.5621.1.A1_at
ENSDARG00000039142	arpc5a	Dr.15424.1.S2_at
ENSDARG00000077339	ptrh2	Dr.12168.1.A1_at
ENSDARG00000016687	acadvl	Dr.3523.1.A1_at
ENSDARG00000074507	rmdn1	Dr.12839.1.S1_at
ENSDARG00000021143	rtn1b	Dr.673.1.A1_at
ENSDARG00000039578	pa2g4a	Dr.26322.1.A1_at
ENSDARG00000039578	pa2g4a	Dr.4846.1.S1_at
ENSDARG00000039578	pa2g4a	Dr.26322.1.A1_at
ENSDARG00000039578	pa2g4a	Dr.4846.1.S1_at
ENSDARG00000077690	mb21d2	Dr.16063.1.S1_at
ENSDARG00000021143	rtn1b	Dr.673.1.A1_at
ENSDARG00000021143	rtn1b	Dr.673.1.A1_at
ENSDARG00000037410	med28	Dr.20399.1.A1_at
ENSDARG00000037410	med28	Dr.20399.1.A1_x_at
ENSDARG00000037410	med28	Dr.20399.2.S1_at
ENSDARG00000021143	rtn1b	Dr.673.1.A1_at
ENSDARG00000024844	max	Dr.5013.1.S2_at
ENSDARG00000024844	max	Dr.5013.1.S1_at
ENSDARG00000054414	spata17	Dr.14377.1.S1_at
ENSDARG00000005236	srcap	Dr.26303.1.A1_at
ENSDARG00000024844	max	Dr.5013.1.S2_at
ENSDARG00000024844	max	Dr.5013.1.S1_at
ENSDARG00000090697	eif3ea	Dr.20085.1.S1_at
ENSDARG00000024844	max	Dr.5013.1.S1_at
ENSDARG00000038566	gnptg	Dr.3328.2.S1_a_at
ENSDARG00000069324	vps53	Dr.6227.1.A1_at
ENSDARG00000078322	col12a1a	Dr.4001.1.S1_at
ENSDARG00000024844	max	Dr.5013.1.S1_at
ENSDARG00000030957	yipf4	Dr.6134.1.A1_at
ENSDARG00000035136	sepw1	Dr.10201.1.S1_at
ENSDARG00000013802	pcid2	Dr.4704.1.A1_at
ENSDARG00000069790	dynll2a	Dr.15116.1.S1_at
ENSDARG00000024844	max	Dr.5013.1.S1_at
ENSDARG00000069324	vps53	Dr.6227.1.A1_at
ENSDARG00000013802	pcid2	Dr.4704.1.A1_at
ENSDARG00000102417	psmd7	Dr.13173.1.S1_at
ENSDARG00000035136	sepw1	Dr.10201.1.S1_at
ENSDARG00000097537	wwp1	Dr.23464.1.A1_at
ENSDARG00000011152	rpp14	Dr.13234.1.S1_at
ENSDARG00000035136	sepw1	Dr.10201.1.S1_at
ENSDARG00000011152	rpp14	Dr.13234.1.S1_at
ENSDARG00000035136	sepw1	Dr.10201.1.S1_at
ENSDARG00000024844	max	Dr.5013.1.S1_at
ENSDARG00000011152	rpp14	Dr.13234.1.S1_at
ENSDARG00000097537	wwp1	Dr.23464.1.A1_at
ENSDARG00000040265	mpdu1b	Dr.23652.1.A1_at
ENSDARG00000035136	sepw1	Dr.10201.1.S1_at
ENSDARG00000062933	cmip	Dr.5107.1.A1_at
ENSDARG00000015990	hcfc1a	Dr.20010.15.A1_at
ENSDARG00000024844	max	Dr.5013.1.S2_at
ENSDARG00000024844	max	Dr.5013.1.S1_at
ENSDARG00000097537	wwp1	Dr.23464.1.A1_at
ENSDARG00000038567	tsr3	Dr.18499.1.A1_at
ENSDARG00000090697	eif3ea	Dr.20085.1.S1_at
ENSDARG00000038567	tsr3	Dr.18499.1.A1_at
ENSDARG00000013802	pcid2	Dr.4704.1.A1_at
ENSDARG00000003257	zgc:101559	Dr.11130.1.A1_at
ENSDARG00000076602	prss16	Dr.7668.1.A1_at
ENSDARG00000041599	zgc:91860	Dr.6202.1.A1_at
ENSDARG00000041599	zgc:91860	Dr.6202.1.A1_at
ENSDARG00000056525	bcar1	Dr.4707.1.A1_at
ENSDARG00000056525	bcar1	Dr.13178.1.A1_at
ENSDARG00000058008	six3a	Dr.616.1.S1_at
ENSDARG00000077314	mblac1	Dr.9892.1.A1_at
ENSDARG00000077314	mblac1	Dr.9892.2.S1_at
ENSDARG00000056525	bcar1	Dr.4707.1.A1_at
ENSDARG00000077314	mblac1	Dr.9892.1.A1_at
ENSDARG00000077314	mblac1	Dr.9892.2.S1_at
ENSDARG00000013802	pcid2	Dr.4704.1.A1_at
